season,player_id,player_name,dropbacks,total_pass_epa,epa_per_dropback,epa_per_sack,sack_epa_total,sacks_taken,epa_per_turnover,total_turnover_epa,total_turnovers,total_plays_deep,total_plays_medium,total_plays_short,total_epa_deep,total_epa_medium,total_epa_short,epa_per_play_deep,epa_per_play_medium,epa_per_play_short,total_plays_left,total_plays_middle,total_plays_right,total_epa_left,total_epa_middle,total_epa_right,epa_per_play_left,epa_per_play_middle,epa_per_play_right,total_plays_short_right,total_plays_deep_right,total_plays_deep_left,total_plays_deep_middle,total_plays_medium_left,total_plays_medium_middle,total_plays_medium_right,total_plays_short_left,total_plays_short_middle,total_epa_short_right,total_epa_deep_right,total_epa_deep_left,total_epa_deep_middle,total_epa_medium_left,total_epa_medium_middle,total_epa_medium_right,total_epa_short_left,total_epa_short_middle,epa_per_play_short_right,epa_per_play_deep_right,epa_per_play_deep_left,epa_per_play_deep_middle,epa_per_play_medium_left,epa_per_play_medium_middle,epa_per_play_medium_right,epa_per_play_short_left,epa_per_play_short_middle,dropbacks_cpoe,total_cpoe,cpoe,cpoe_attempts_deep,cpoe_attempts_medium,cpoe_attempts_short,cpoe_deep,cpoe_medium,cpoe_short,cpoe_attempts_left,cpoe_attempts_middle,cpoe_attempts_right,cpoe_left,cpoe_middle,cpoe_right,total_plays_cpoe_short_right,total_plays_cpoe_deep_right,total_plays_cpoe_deep_left,total_plays_cpoe_deep_middle,total_plays_cpoe_medium_left,total_plays_cpoe_medium_middle,total_plays_cpoe_medium_right,total_plays_cpoe_short_left,total_plays_cpoe_short_middle,cpoe_short_right,cpoe_deep_right,cpoe_deep_left,cpoe_deep_middle,cpoe_medium_left,cpoe_medium_middle,cpoe_medium_right,cpoe_short_left,cpoe_short_middle,air_yards_total,air_yards_targets,adot,air_yards_total_deep,air_yards_total_medium,air_yards_total_short,air_yards_targets_deep,air_yards_targets_medium,air_yards_targets_short,adot_deep,adot_medium,adot_short,air_yards_targets_left,air_yards_targets_middle,air_yards_targets_right,adot_left,adot_middle,adot_right,air_yards_total_left,air_yards_total_middle,air_yards_total_right,air_yards_targets_short_right,air_yards_targets_deep_right,air_yards_targets_deep_left,air_yards_targets_deep_middle,air_yards_targets_medium_left,air_yards_targets_medium_middle,air_yards_targets_medium_right,air_yards_targets_short_left,air_yards_targets_short_middle,adot_short_right,adot_deep_right,adot_deep_left,adot_deep_middle,adot_medium_left,adot_medium_middle,adot_medium_right,adot_short_left,adot_short_middle,air_yards_total_short_right,air_yards_total_deep_right,air_yards_total_deep_left,air_yards_total_deep_middle,air_yards_total_medium_left,air_yards_total_medium_middle,air_yards_total_medium_right,air_yards_total_short_left,air_yards_total_short_middle
2014,00-0026143,M.Ryan,715,64.776,0.091,-1.986,-61.572,31,-4.6835527,-93.67106,20,191,154,277,71.12106,35.04832,8.506273,0.3723616,0.2275865,0.030708568,239,149,234,38.11389,51.283062,25.278708,0.15947235,0.34418163,0.108028665,109,56,75,60,59,26,69,105,63,-7.893369,30.705246,6.911178,33.504642,19.251886,13.329604,2.4668314,11.950825,4.448818,-0.07241623,0.54830796,0.09214904,0.5584107,0.32630315,0.5126771,0.03575118,0.11381738,0.07061616,619,888.91925,1.436057,190,153,276,5.2364254,-2.8767414,1.2106514,239,149,231,1.1867244,3.5851202,0.30783182,108,55,75,60,59,26,68,105,63,-1.7335126,7.981164,0.15528676,9.071838,-1.0136317,-7.6808314,-2.6564047,3.159856,3.0091152,4853,622,7.802250804,3639,1021,193,191,154,277,19.052357,6.62987,0.6967509,239,149,231,8.07113,8.885906,6.82684,1929,1324,1577,109,56,75,60,59,26,69,105,63,0.21100917,20.107143,19.693333,17.266666,6.881356,6.3076925,6.536232,0.43809524,1.968254,23,1126,1477,1036,406,164,451,46,124
2014,00-0026144,D.McFadden,1,-0.505,-0.505,0,0,0,0,0,0,1,0,0,-0.50461763,0,0,-0.50461763,0,0,0,0,1,0,0,-0.50461763,0,0,-0.50461763,0,1,0,0,0,0,0,0,0,0,-0.50461763,0,0,0,0,0,0,0,0,-0.50461763,0,0,0,0,0,0,0,1,-54.32897,-54.32897,1,0,0,-54.32897,0,0,0,0,1,0,0,-54.32897,0,1,0,0,0,0,0,0,0,0,-54.32897,0,0,0,0,0,0,0,17,1,17,17,0,0,1,0,0,17,0,0,0,0,1,0,0,17,0,0,17,0,1,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0
2014,00-0026158,J.Flacco,620,91.054,0.147,-1.931,-36.681,19,-4.6795626,-70.193436,15,148,201,199,70.02129,67.463165,-42.84198,0.47311684,0.33563763,-0.21528633,158,181,208,23.9748,47.05918,24.668468,0.15173924,0.2599955,0.11859841,76,56,37,55,45,80,76,76,46,-10.508635,16.211384,34.048523,19.761383,10.045667,38.451782,18.96572,-20.119389,-11.153985,-0.13827151,0.289489,0.9202303,0.35929787,0.22323704,0.48064727,0.24954894,-0.26472878,-0.24247794,540,-393.86786,-0.7293849,148,199,193,0.7108013,0.34258416,-2.9390707,157,180,203,-0.7050037,-2.3219776,0.6639099,73,56,37,55,45,80,74,75,45,-2.4963748,0.4077728,8.46047,-4.194074,-4.6689825,-0.19869149,3.9753213,-2.84825,-3.8085907,4623,548,8.436131387,3162,1409,52,148,201,199,21.364864,7.00995,0.26130652,157,180,203,7.66879,9.077778,8.763547,1204,1634,1779,76,56,37,55,45,80,76,76,46,-0.36842105,22.517857,23.918919,18.472727,7,6.725,7.3157897,0.09210526,1.5869565,-28,1261,885,1016,315,538,556,7,73
2014,00-0026197,C.Henne,100,-37.272,-0.373,-1.894,-30.301,16,-5.326156,-15.978469,3,27,20,31,9.685522,-4.745803,-14.468374,0.35872304,-0.23729014,-0.46672174,33,12,33,-8.706339,1.2442573,-2.0665746,-0.26382846,0.10368811,-0.06262347,18,11,10,6,11,5,4,12,1,-10.51025,10.1957035,-1.5274965,1.0173156,-2.667657,-0.32611862,-1.7520275,-4.511185,0.5530604,-0.5839028,0.92688215,-0.15274964,0.16955261,-0.24251427,-0.06522372,-0.43800688,-0.3759321,0.5530604,77,-589.1158,-7.650854,27,20,30,-12.644408,0.44055977,-8.550932,33,12,32,-3.6965957,-4.40742,-12.944971,17,11,10,6,11,5,4,12,1,-14.627359,-2.6609545,-19.840275,-18.954298,9.607462,7.8865156,-34.075867,-2.438917,21.404171,699,78,8.961538462,548,141,10,27,20,31,20.296297,7.05,0.32258064,33,12,32,9.030303,13.416667,7.53125,298,161,241,18,11,10,6,11,5,4,12,1,0,19.181818,20.8,21.5,7.5454545,5.8,7.25,0.5833333,3,0,211,208,129,83,29,29,7,3
2014,00-0026345,P.Garcon,1,-0.657,-0.657,0,0,0,0,0,0,1,0,0,-0.6566393,0,0,-0.6566393,0,0,0,0,1,0,0,-0.6566393,0,0,-0.6566393,0,1,0,0,0,0,0,0,0,0,-0.6566393,0,0,0,0,0,0,0,0,-0.6566393,0,0,0,0,0,0,0,1,-25.900633,-25.900633,1,0,0,-25.900633,0,0,0,0,1,0,0,-25.900633,0,1,0,0,0,0,0,0,0,0,-25.900633,0,0,0,0,0,0,0,52,1,52,52,0,0,1,0,0,52,0,0,0,0,1,0,0,52,0,0,52,0,1,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0
2014,00-0026349,M.Flynn,20,-11.721,-0.586,-3.74,-7.48,2,-4.701442,-9.402884,2,4,6,6,-2.7669356,-0.29615402,-3.1113591,-0.6917339,-0.049359005,-0.5185599,6,2,8,0.648023,-0.57659674,-6.245875,0.10800383,-0.28829837,-0.78073436,3,1,2,1,2,0,4,2,1,-2.5640264,-0.44469294,-1.6538074,-0.6684352,2.9410017,0,-3.2371557,-0.63917124,0.091838464,-0.8546755,-0.44469294,-0.8269037,-0.6684352,1.4705008,0,-0.8092889,-0.31958562,0.091838464,16,-214.92076,-13.432548,4,6,6,-45.469913,7.48968,-12.9965315,6,2,8,-9.66772,-22.438457,-14.00469,3,1,2,1,2,0,4,2,1,-11.219803,-45.782757,-35.286705,-65.52348,38.766716,0,-8.148839,-32.48317,20.646566,121,16,7.5625,69,47,5,4,6,6,17.25,7.8333335,0.8333333,6,2,8,9,9,6.125,54,18,49,3,1,2,1,2,0,4,2,1,1,14,20,15,7.5,0,8,-0.5,3,3,14,40,15,15,0,32,-1,3
2014,00-0026498,M.Stafford,702,50.257,0.072,-1.564,-70.38,45,-3.8750303,-58.125454,15,188,152,257,46.099213,49.835262,8.752972,0.24520858,0.32786357,0.034058254,226,139,232,4.90933,72.12839,27.649725,0.021722699,0.5189093,0.11917985,110,59,76,53,42,47,63,108,39,7.3625493,6.370739,4.928925,34.799545,5.7132525,30.205576,13.916436,-5.732848,7.123271,0.06693227,0.10797863,0.06485428,0.6565952,0.13602982,0.6426718,0.22089581,-0.053081926,0.18264797,588,-2759.8186,-4.693569,186,148,254,-6.4442987,-1.3409033,-5.36506,224,139,225,-4.8126264,-3.4562004,-5.3394594,107,58,75,53,41,47,60,108,39,-4.4278507,-11.217201,-8.776498,2.0791602,-0.5665716,-2.0898638,-1.2833445,-3.6718655,-12.625224,4822,597,8.077051926,3785,1026,11,188,152,257,20.132978,6.75,0.042801555,224,139,225,7.491071,10.237411,7.28,1678,1423,1638,110,59,76,53,42,47,63,108,39,-0.29090908,22.050848,19.276316,19.226416,6.928571,6.87234,6.5396824,-0.35185185,2.0769231,-32,1301,1465,1019,291,323,412,-38,81
2014,00-0026544,C.Daniel,35,-8.644,-0.247,-1.449,-5.796,4,0,0,0,8,9,11,1.3723204,-1.1465089,-3.0409298,0.17154005,-0.12738988,-0.27644816,13,6,9,0.077138305,-1.9413689,-0.9508876,0.005933716,-0.3235615,-0.10565418,4,3,3,2,5,2,2,5,2,-0.7369754,1.5576563,1.5726641,-1.7579999,0.1719191,0.4531404,-1.7715685,-1.6674451,-0.6365093,-0.18424384,0.51921874,0.52422136,-0.87899995,0.034383822,0.2265702,-0.88578427,-0.333489,-0.31825465,28,-202.12184,-7.218637,8,9,11,-9.145249,1.2120887,-12.715331,13,6,9,2.4724028,0.8840558,-26.6186,4,3,3,2,5,2,2,5,2,-44.86447,-13.36937,17.86632,-43.326424,-3.5997665,24.454517,-10.000703,-0.6917782,21.524075,200,28,7.142857143,149,54,-3,8,9,11,18.625,6,-0.27272728,13,6,9,6.1538463,7.5,8.333333,80,45,75,4,3,3,2,5,2,2,5,2,0.75,20.666666,19.333334,14.5,6.8,5,5,-2.4,3,3,62,58,29,34,10,10,-12,6
2014,00-0026625,B.Hoyer,498,1.028,0.002,-1.752,-42.052,24,-3.7394507,-52.35231,14,157,136,144,67.87076,-0.79893434,-27.480595,0.43229783,-0.005874517,-0.19083746,161,121,155,7.243701,35.044228,-2.6966941,0.044991933,0.2896217,-0.017398026,55,45,55,57,54,27,55,52,37,-16.647629,8.238461,10.932709,48.699593,-8.341709,1.830301,5.712474,4.6527023,-15.485667,-0.30268416,0.1830769,0.19877653,0.8543788,-0.15447609,0.06778893,0.103863165,0.08947504,-0.41853154,437,-2746.6455,-6.28523,157,136,144,-2.0785286,-8.598913,-8.686558,161,121,155,-4.4522195,-5.7260056,-8.625752,55,45,55,57,54,27,55,52,37,-14.068245,-4.128865,0.06295225,-2.526184,-15.682136,2.030458,-6.862531,2.4339545,-16.315582,4535,437,10.37757437,3442,966,127,157,136,144,21.923567,7.102941,0.8819444,161,121,155,10.155279,12.057851,9.296774,1635,1459,1441,55,45,55,57,54,27,55,52,37,-0.12727273,23.222221,22.163637,20.666666,6.759259,7.3333335,7.327273,0.9807692,2.2432432,-7,1045,1219,1178,365,198,403,51,83
2014,00-0026796,A.Foster,1,1.307,1.307,0,0,0,0,0,0,0,1,0,0,1.3071547,0,0,1.3071547,0,0,0,1,0,0,1.3071547,0,0,1.3071547,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.3071547,0,0,0,0,0,0,0,0,1.3071547,0,0,1,57.55947,57.55947,0,1,0,0,57.55947,0,0,0,1,0,0,57.55947,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,57.55947,0,0,5,1,5,0,5,0,0,1,0,0,5,0,0,0,1,0,0,5,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0
2014,00-0026898,M.Sanchez,358,42.115,0.118,-1.526,-35.092,23,-4.216785,-54.818207,13,107,75,127,27.74503,29.248007,11.734838,0.25929934,0.38997343,0.0924003,107,77,125,12.393286,36.71449,19.6201,0.1158251,0.47681156,0.1569608,61,37,37,33,18,30,27,52,14,-4.8132143,24.790436,-5.442918,8.3975115,7.8969383,21.708193,-0.35712212,9.939265,6.6087866,-0.07890515,0.67001176,-0.14710589,0.25447005,0.4387188,0.7236064,-0.013226746,0.19113971,0.47205618,304,105.04042,0.3455277,106,75,123,-2.2210531,4.94545,-0.24745247,106,77,121,-4.309358,4.4493413,1.8118441,58,36,37,33,18,30,27,51,14,2.6451051,3.4810605,-13.031822,3.6796246,12.097776,7.08833,-2.2037456,-3.7720497,0.6086984,2582,309,8.355987055,1983,514,85,107,75,127,18.532711,6.8533335,0.6692913,106,77,121,7.6603775,12.233767,6.710744,812,942,812,61,37,37,33,18,30,27,52,14,0.016393442,17.702703,17.324324,20.818182,6.7777777,7.1666665,6.5555553,0.84615386,2.857143,1,655,641,687,122,215,177,44,40
2014,00-0026901,M.Wallace,1,-0.438,-0.438,0,0,0,0,0,0,1,0,0,-0.43761456,0,0,-0.43761456,0,0,0,0,1,0,0,-0.43761456,0,0,-0.43761456,0,1,0,0,0,0,0,0,0,0,-0.43761456,0,0,0,0,0,0,0,0,-0.43761456,0,0,0,0,0,0,0,1,-34.30117,-34.30117,1,0,0,-34.30117,0,0,0,0,1,0,0,-34.30117,0,1,0,0,0,0,0,0,0,0,-34.30117,0,0,0,0,0,0,0,25,1,25,25,0,0,1,0,0,25,0,0,0,0,1,0,0,25,0,0,25,0,1,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0
2014,00-0027114,T.Morstead,1,-2.99,-2.99,-2.99,-2.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,00-0027145,P.McAfee,1,-2.495,-2.495,0,0,0,0,0,0,1,0,0,-2.49501,0,0,-2.49501,0,0,0,0,1,0,0,-2.49501,0,0,-2.49501,0,1,0,0,0,0,0,0,0,0,-2.49501,0,0,0,0,0,0,0,0,-2.49501,0,0,0,0,0,0,0,1,-47.686897,-47.686897,1,0,0,-47.686897,0,0,0,0,1,0,0,-47.686897,0,1,0,0,0,0,0,0,0,0,-47.686897,0,0,0,0,0,0,0,16,1,16,16,0,0,1,0,0,16,0,0,0,0,1,0,0,16,0,0,16,0,1,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0
2014,00-0027659,J.Clausen,54,-8.998,-0.167,-1.888,-5.663,3,-0.4817028,-0.4817028,1,13,13,22,0.2044549,-3.1126423,-1.90165,0.0157273,-0.23943402,-0.08643863,22,1,25,-1.0169866,0.21557191,-4.0084224,-0.046226665,0.21557191,-0.1603369,11,8,5,0,7,0,6,10,1,-4.0565524,-0.39858198,0.60303676,0,-3.5593543,0,0.44671178,1.9393306,0.21557191,-0.36877748,-0.049822748,0.120607354,0,-0.5084792,0,0.07445196,0.19393305,0.21557191,47,-197.06116,-4.1927905,13,13,21,-10.473662,-16.698519,7.4370093,22,1,24,0.61798227,72.190636,-11.785308,10,8,5,0,7,0,6,10,1,-6.7014847,-11.2329445,-9.25881,0,-13.015965,0,-20.994831,15.100142,72.190636,368,48,7.666666667,272,87,9,13,13,22,20.923077,6.6923075,0.4090909,22,1,24,6.318182,0,9.541667,139,0,229,11,8,5,0,7,0,6,10,1,0.45454547,23.625,16.6,0,7.428571,0,5.8333335,0.4,0,5,189,83,0,52,0,35,4,0
2014,00-0027688,C.McCoy,160,0.6,0.004,-1.859,-31.606,17,-4.4034224,-17.61369,4,32,31,65,11.63917,18.58412,1.0842447,0.36372405,0.5994877,0.016680688,54,21,53,17.179165,4.481386,9.646984,0.31813267,0.21339934,0.18201856,28,11,14,7,9,8,14,31,6,-2.9991276,9.365244,6.0238047,-3.749879,9.724985,5.578267,3.280868,1.4303739,2.6529982,-0.1071117,0.85138583,0.43027177,-0.535697,1.0805539,0.6972834,0.23434772,0.046141095,0.44216636,127,555.0468,4.370447,32,30,65,7.450483,2.3611772,3.7814772,54,21,52,9.511939,-11.551915,5.46139,28,11,14,7,9,8,13,31,6,0.64605844,25.337156,8.54317,-22.84252,-1.1040149,11.697186,-0.9850804,13.031498,-29.378347,916,128,7.15625,656,213,47,32,31,65,20.5,6.870968,0.72307694,54,21,52,7.0740743,10.904762,5.769231,382,229,300,28,11,14,7,9,8,14,31,6,0.32142857,17.727272,21.5,22.857143,6.888889,6.25,7.214286,0.61290324,3.1666667,9,195,301,160,62,50,101,19,19
2014,00-0027793,A.Brown,2,1.988,0.994,0,0,0,0,0,0,0,1,1,0,0.8969341,1.0913112,0,0.8969341,1.0913112,2,0,0,1.9882452,0,0,0.9941226,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.8969341,0,0,1.0913112,0,0,0,0,0,0.8969341,0,0,1.0913112,0,2,82.073616,41.036808,0,1,1,0,26.208937,55.86468,2,0,0,41.036808,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,26.208937,0,0,55.86468,0,9,2,4.5,0,6,3,0,1,1,0,6,3,2,0,0,4.5,0,0,9,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,0,0,3,0,0,0,0,0,6,0,0,3,0
2014,00-0027939,C.Newton,547,12.938,0.024,-1.828,-69.48,38,-4.781427,-81.284256,17,171,130,145,50.37792,9.026913,-6.24957,0.2946077,0.06943779,-0.043100484,165,85,196,18.211178,18.43522,16.508863,0.11037078,0.21688496,0.084228896,62,81,59,31,47,30,53,59,24,-2.879937,13.611638,24.489386,12.2768955,-9.382109,12.63186,5.7771616,3.1039011,-6.473534,-0.046450596,0.16804491,0.41507432,0.39602888,-0.19961934,0.421062,0.10900305,0.052608494,-0.2697306,445,-1345.3113,-3.0231714,170,130,145,-2.3200889,-6.9774737,-0.30223793,165,84,196,0.83075523,-3.841308,-5.9169183,62,81,59,30,47,30,53,59,24,-6.675805,-4.528199,1.8326994,-4.5253425,-9.085222,-3.3678083,-7.1515455,7.727979,-3.578141,4421,446,9.912556054,3466,950,5,171,130,145,20.269007,7.3076925,0.03448276,165,84,196,9.315151,9.726191,10.280612,1537,817,2015,62,81,59,31,47,30,53,59,24,0.33870968,19.753086,20.711864,20.774193,7.319149,7.0666666,7.4339623,-0.4915254,0.5416667,21,1600,1222,644,344,212,394,-29,13
2014,00-0027946,J.Locker,186,-12.656,-0.068,-1.901,-26.615,14,-4.917021,-39.336166,8,53,42,51,-2.7739205,-4.6122203,1.547875,-0.052338123,-0.10981477,0.030350491,45,31,70,9.1162815,-8.656977,-6.297571,0.20258403,-0.27925733,-0.089965306,28,19,16,18,10,9,23,19,4,2.858618,-3.0716355,11.198479,-10.900763,-1.7210146,3.1933472,-6.0845532,-0.3611827,-0.94956064,0.1020935,-0.16166502,0.6999049,-0.6055979,-0.17210147,0.35481635,-0.2645458,-0.019009614,-0.23739016,144,-282.6909,-1.9631312,53,42,49,-1.5962907,-11.607488,5.906674,45,30,69,5.870621,-6.385036,-5.149533,27,19,16,18,10,9,23,19,3,9.223249,-4.080433,18.713308,-17.027119,-6.2732873,11.337292,-22.905098,1.4472564,4.300467,1403,146,9.609589041,1107,287,9,53,42,51,20.886793,6.8333335,0.1764706,45,30,69,7.911111,15.6,8.42029,356,468,581,28,19,16,18,10,9,23,19,4,0.14285715,21.947369,18.5625,21.833334,6.6,7,6.869565,-0.36842105,3,4,417,297,393,66,63,158,-7,12
2014,00-0027948,B.Gabbert,8,4.046,0.506,0,0,0,0,0,0,3,3,1,2.0210533,2.3070242,-0.3369723,0.6736844,0.7690081,-0.3369723,3,0,4,1.3607345,0,2.6303709,0.45357814,0,0.6575927,1,2,1,0,2,0,1,0,0,-0.3369723,2.334487,-0.31343383,0,1.6741682,0,0.632856,0,0,-0.3369723,1.1672435,-0.31343383,0,0.8370841,0,0.632856,0,0,7,-66.262344,-9.466049,3,3,1,4.581772,-1.7319756,-74.81174,3,0,4,-20.20264,0,-1.4136066,1,2,1,0,2,0,1,0,0,-74.81174,18.660278,-23.575241,0,-18.51634,0,31.836754,0,0,91,7,13,68,19,4,3,3,1,22.666666,6.3333335,4,3,0,4,10.666667,0,14.75,32,0,59,1,2,1,0,2,0,1,0,0,4,24,20,0,6,0,7,0,0,4,48,20,0,12,0,7,0,0
2014,00-0027950,C.Ponder,55,-19.503,-0.355,-1.174,-7.044,6,-6.844098,-13.688196,2,13,12,19,4.119743,-12.814081,-3.3757424,0.3169033,-1.0678401,-0.17767066,13,9,22,-10.754291,-1.6851718,0.3693825,-0.8272531,-0.18724132,0.016790114,10,7,2,4,5,2,5,6,3,1.7440909,-1.3738966,2.7929032,2.7007363,-11.376791,-1.4364777,-0.000811815,-2.170403,-2.9494302,0.17440909,-0.19627094,1.3964516,0.6751841,-2.2753582,-0.71823883,-0.000162363,-0.36173382,-0.9831434,44,-423.51422,-9.625323,13,12,19,-1.2683667,-14.776549,-12.089836,13,9,22,-13.175547,-11.227803,-6.871903,10,7,2,4,5,2,5,6,3,6.776474,-20.896868,45.213604,9.840525,-13.407109,-18.807251,-14.533707,-32.44563,-34.26594,370,44,8.409090909,275,91,4,13,12,19,21.153847,7.5833335,0.21052632,13,9,22,6.3076925,8.555555,9.590909,82,77,211,10,7,2,4,5,2,5,6,3,-1.3,26.857143,14,14.75,8.2,7,7.2,2.1666667,1.3333334,-13,188,28,59,41,14,36,13,4
2014,00-0027973,A.Dalton,558,-0.686,-0.001,-1.768,-37.135,21,-4.9748163,-104.471146,21,143,116,222,10.462773,27.240055,-10.830627,0.073166244,0.23482805,-0.04878661,166,114,201,-11.179706,17.610216,20.441692,-0.06734762,0.15447558,0.10169996,80,72,38,33,39,28,49,89,53,-4.9365067,1.3041768,-8.476758,17.635355,-0.87203693,4.03807,24.074022,-1.8309102,-4.0632105,-0.061706334,0.018113567,-0.22307257,0.5344047,-0.02235992,0.14421679,0.49130657,-0.020572025,-0.07666435,471,501.1446,1.0640012,141,115,215,-5.9514804,1.636122,5.358834,161,113,197,-5.013477,-0.4221028,6.8833094,78,71,37,33,39,28,48,85,52,10.594579,-2.8684342,-15.177569,-2.2402978,-13.234334,-1.0357381,15.276952,3.182815,1.0621703,3751,481,7.798336798,2887,854,10,143,116,222,20.18881,7.362069,0.045045044,161,113,197,5.8136644,8.141593,9.436548,936,920,1859,80,72,38,33,39,28,49,89,53,-0.0125,21.01389,18.263159,20.60606,7.4871793,6.75,7.612245,-0.39325842,0.8679245,-1,1513,694,680,292,189,373,-35,46
2014,00-0027974,C.Kaepernick,625,38.297,0.061,-1.667,-86.7,52,-4.536636,-63.512905,14,164,158,156,39.164387,44.324745,-0.029947937,0.23880723,0.28053635,-0.000191974,189,95,194,28.809242,64.11565,-9.465705,0.15242985,0.67490155,-0.048792295,67,67,65,32,58,40,60,66,23,-3.5231943,-5.7015452,8.645586,36.220345,26.36936,18.19635,-0.24096537,-6.2057023,9.698949,-0.05258499,-0.08509769,0.13300902,1.1318858,0.45464414,0.45490876,-0.004016089,-0.09402579,0.4216934,475,-977.13165,-2.0571194,163,157,155,-7.2186923,1.0805547,0.19269656,189,95,191,-4.1200857,8.276836,-5.15568,66,66,65,32,58,40,59,66,23,1.8614037,-11.517169,-12.273222,11.91393,4.7124267,6.094521,-5.889058,-3.8523872,7.0118647,4621,478,9.667364017,3345,1076,200,164,158,156,20.396341,6.810127,1.2820513,189,95,191,9.280423,9.673684,10.068063,1754,919,1923,67,67,65,32,58,40,60,66,23,0.86567163,21.835821,19.63077,18.9375,6.8448277,6.3,7.116667,1.2272727,2.652174,58,1463,1276,606,397,252,427,81,61
2014,00-0028012,R.Mallett,78,-2.325,-0.03,-1.413,-1.413,1,-4.812994,-9.625988,2,19,27,27,2.8626363,0.4320264,-6.257374,0.15066507,0.016000977,-0.23175459,27,13,33,-8.387254,4.013805,1.4107375,-0.31063902,0.30875424,0.04274962,14,4,11,4,8,4,15,8,5,-4.2030807,1.12136,-2.0401049,3.7813811,-4.03458,-0.025851011,4.492458,-2.312568,0.25827456,-0.30022004,0.28034,-0.18546408,0.9453453,-0.5043225,-0.006462753,0.2994972,-0.289071,0.051654913,73,-501.40793,-6.868602,19,27,27,-16.993229,-2.5307064,-4.0817595,27,13,33,-11.3458805,-2.6841865,-4.8537803,14,4,11,4,8,4,15,8,5,-7.3151016,-7.585925,-20.275007,-17.375643,-12.416952,14.606538,-1.8279735,2.0027401,-4.7636003,621,73,8.506849315,396,210,15,19,27,27,20.842106,7.7777777,0.5555556,27,13,33,10.740741,8.384615,6.7272725,290,109,222,14,4,11,4,8,4,15,8,5,-0.2857143,27.75,20.454546,15,7,9.75,7.6666665,1.125,2,-4,111,225,60,56,39,115,9,10
2014,00-0028052,C.Shorts,2,3.322,1.661,0,0,0,0,0,0,1,1,0,2.5937698,0.72832906,0,2.5937698,0.72832906,0,0,0,2,0,0,3.3220987,0,0,1.6610494,0,1,0,0,0,0,1,0,0,0,2.5937698,0,0,0,0,0.72832906,0,0,0,2.5937698,0,0,0,0,0.72832906,0,0,2,97.17551,48.587753,1,1,0,57.58725,39.588253,0,0,0,2,0,0,48.587753,0,1,0,0,0,0,1,0,0,0,57.58725,0,0,0,0,39.588253,0,0,25,2,12.5,18,7,0,1,1,0,18,7,0,0,0,2,0,0,12.5,0,0,25,0,1,0,0,0,0,1,0,0,0,18,0,0,0,0,7,0,0,0,18,0,0,0,0,7,0,0
2014,00-0028090,T.Yates,4,0.215,0.054,0,0,0,-7.028688,-7.028688,1,1,2,1,3.7602715,-5.268582,1.723582,3.7602715,-2.634291,1.723582,1,0,3,1.7601062,0,-1.5448344,1.7601062,0,-0.5149448,1,1,0,0,1,0,1,0,0,1.723582,3.7602715,0,0,1.7601062,0,-7.028688,0,0,1.723582,3.7602715,0,0,1.7601062,0,-7.028688,0,0,4,58.29458,14.573645,1,2,1,57.83225,-15.335716,31.133764,1,0,3,40.897293,0,5.7990956,1,1,0,0,1,0,1,0,0,31.133764,57.83225,0,0,40.897293,0,-71.568726,0,0,43,4,10.75,24,15,4,1,2,1,24,7.5,4,1,0,3,10,0,11,10,0,33,1,1,0,0,1,0,1,0,0,4,24,0,0,10,0,5,0,0,4,24,0,0,10,0,5,0,0
2014,00-0028091,J.Kerley,1,-1.321,-1.321,0,0,0,0,0,0,0,0,1,0,0,-1.3206104,0,0,-1.3206104,0,0,1,0,0,-1.3206104,0,0,-1.3206104,1,0,0,0,0,0,0,0,0,-1.3206104,0,0,0,0,0,0,0,0,-1.3206104,0,0,0,0,0,0,0,0,1,-64.837395,-64.837395,0,0,1,0,0,-64.837395,0,0,1,0,0,-64.837395,1,0,0,0,0,0,0,0,0,-64.837395,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
